,Filename,Language,Entropy,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,English_Stopwords_and,English_Stopwords_are,English_Stopwords_be,English_Stopwords_but,English_Stopwords_for,English_Stopwords_from,English_Stopwords_have,English_Stopwords_in,English_Stopwords_is,English_Stopwords_it,English_Stopwords_no,English_Stopwords_not,English_Stopwords_of,English_Stopwords_that,English_Stopwords_the,English_Stopwords_this,English_Stopwords_to,English_Stopwords_with,French_Stopwords_au,French_Stopwords_avec,French_Stopwords_ce,French_Stopwords_de,French_Stopwords_des,French_Stopwords_elle,French_Stopwords_et,French_Stopwords_est,French_Stopwords_il,French_Stopwords_je,French_Stopwords_la,French_Stopwords_le,French_Stopwords_les,French_Stopwords_mais,French_Stopwords_ou,French_Stopwords_par,French_Stopwords_pas,French_Stopwords_plus,French_Stopwords_pour,French_Stopwords_que,French_Stopwords_qui,French_Stopwords_si,French_Stopwords_sur,French_Stopwords_un,French_Stopwords_une,italian_Stopwords_e,italian_Stopwords_di,italian_Stopwords_il,italian_Stopwords_la,italian_Stopwords_lo,italian_Stopwords_i,italian_Stopwords_gli,italian_Stopwords_le,italian_Stopwords_che,italian_Stopwords_in,italian_Stopwords_vi,italian_Stopwords_si,italian_Stopwords_per,italian_Stopwords_ma,italian_Stopwords_con,italian_Stopwords_un,italian_Stopwords_una,italian_Stopwords_su,italian_Stopwords_non,italian_Stopwords_questo,italian_Stopwords_quello,spanish_Stopwords_y,spanish_Stopwords_de,spanish_Stopwords_la,spanish_Stopwords_las,spanish_Stopwords_el,spanish_Stopwords_los,spanish_Stopwords_que,spanish_Stopwords_a,spanish_Stopwords_en,spanish_Stopwords_no,spanish_Stopwords_un,spanish_Stopwords_unos,spanish_Stopwords_es,spanish_Stopwords_con,spanish_Stopwords_por,spanish_Stopwords_para,spanish_Stopwords_del,spanish_Stopwords_se,spanish_Stopwords_lo,spanish_Stopwords_pero,spanish_Stopwords_como,spanish_Stopwords_su,spanish_Stopwords_al,spanish_Stopwords_me,spanish_Stopwords_le,spanish_Stopwords_tener,spanish_Stopwords_sin
146,047.docx,italian,4.004795497810265,0.11477230655312846,0.013328396890040726,0.05257312106627175,0.04072565716401333,0.12402813772676786,0.012217697149203998,0.016660496112550906,0.016660496112550906,0.10884857460199926,0.0,0.0,0.0625694187338023,0.025546094039244724,0.0640503517215846,0.08663457978526472,0.01888189559422436,0.009626064420584968,0.05886708626434654,0.044427989633469084,0.061458718992965566,0.03332099222510181,0.031469825990373936,0.0,0.0007404664938911515,0.0,0.00259163272861903,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,6,0,0,0,1,0,0,0,0,2,9,0,5,0,40,23,17,6,3,3,4,6,19,6,10,9,5,1,0,5,5,0,4,0,1,0,0,6,0,0,0,0,6,0,0,5,0,0,0,0,0,2,2,3,0,0,0,3,0,6,0,0
147,048.docx,italian,3.96946356548957,0.11684275947793661,0.007147296457426973,0.04785581106277191,0.04723430702299565,0.12367930391547545,0.0074580484773151025,0.01678060907395898,0.012119328775637041,0.10348042262274705,0.0,0.0,0.053760099440646365,0.022063393412057177,0.06401491609695463,0.09633312616532007,0.023306401491609695,0.009011808576755749,0.06494717215661902,0.05655686761963953,0.054070851460534496,0.02952144188937228,0.040708514605344935,0.0,0.00031075201988812925,0.0,0.0027967681789931634,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,6,7,0,0,0,1,0,0,0,1,0,9,0,1,0,39,16,10,6,3,5,3,7,16,8,8,9,8,3,4,1,1,0,5,1,0,0,6,6,0,0,0,1,12,0,0,1,0,0,4,0,0,4,4,3,0,0,0,3,0,7,0,0
148,049.docx,italian,3.968489692750299,0.10963687150837989,0.01431564245810056,0.05097765363128492,0.043645251396648044,0.12255586592178772,0.009427374301675978,0.020600558659217876,0.013268156424581005,0.11138268156424581,0.0,0.0,0.05377094972067039,0.02409217877094972,0.08310055865921788,0.09043296089385475,0.02863128491620112,0.004539106145251397,0.07227653631284917,0.04713687150837989,0.05621508379888268,0.018505586592178772,0.017458100558659217,0.0,0.0,0.0,0.00803072625698324,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,11,0,0,0,0,0,0,0,0,0,9,0,3,0,46,31,12,4,2,3,5,11,16,7,4,9,13,3,0,3,3,1,7,3,0,0,0,4,0,0,0,0,5,0,0,3,0,0,0,0,0,2,2,2,0,0,1,5,1,11,0,0
149,050.docx,italian,3.9804962501182324,0.11819066147859922,0.009484435797665369,0.047665369649805445,0.03939688715953307,0.11746108949416342,0.00632295719844358,0.024319066147859923,0.015077821011673152,0.10116731517509728,0.00024319066147859923,0.0,0.05325875486381323,0.023103112840466927,0.08195525291828794,0.0967898832684825,0.026021400778210118,0.009484435797665369,0.06639105058365759,0.05398832684824903,0.05398832684824903,0.026507782101167315,0.025535019455252918,0.0,0.0,0.0,0.0036478599221789884,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,14,0,18,4,0,0,0,0,1,0,0,0,1,21,0,4,0,46,25,14,18,0,13,2,4,31,7,8,21,14,4,2,4,7,3,9,2,4,0,5,18,0,0,0,0,7,0,1,4,0,0,2,0,0,8,4,0,0,0,3,6,0,4,0,0
150,spb10.docx,spanish,4.02188541528,0.12993572084481175,0.021120293847566574,0.032598714416896234,0.05876951331496786,0.12993572084481175,0.0036730945821854912,0.006427915518824609,0.012855831037649219,0.052800734618916434,0.006427915518824609,0.0,0.06290174471992654,0.02938475665748393,0.06932966023875115,0.09733700642791551,0.024793388429752067,0.013314967860422406,0.06336088154269973,0.06841138659320478,0.048209366391184574,0.0440771349862259,0.007805325987144169,0.0,0.0013774104683195593,0.009641873278236915,0.005509641873278237,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,22,0,1,0,7,0,0,0,0,20,7,0,0,6,0,0,0,1,0,0,8,7,6,4,0,0,0,19,25,20,5,15,7,22,10,19,12,7,0,0,8,2,1,7,5,7,2,3,4,3,0,6,0,2
151,spb12.docx,spanish,3.993506562638384,0.13405639913232104,0.014316702819956615,0.04295010845986985,0.05770065075921909,0.13058568329718004,0.004338394793926247,0.010412147505422993,0.005639913232104121,0.05900216919739696,0.005639913232104121,0.0,0.054663774403470713,0.02863340563991323,0.07158351409978309,0.0876355748373102,0.026464208242950107,0.00824295010845987,0.07071583514099783,0.07288503253796096,0.04815618221258135,0.041648590021691974,0.012147505422993492,0.0,0.003036876355748373,0.00737527114967462,0.0021691973969631237,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,10,0,0,0,11,0,1,0,0,24,3,0,0,2,0,0,0,0,0,0,4,11,8,9,0,0,0,15,53,24,7,10,6,10,14,12,2,11,0,0,4,5,1,3,6,3,1,3,9,3,0,2,0,1
152,spb14.docx,spanish,4.033666152796582,0.12340237990304098,0.014103129131776113,0.043190832966064345,0.059497576024680476,0.11811370647862494,0.011018069634200088,0.00881445570736007,0.014543851917144116,0.06566769501983252,0.007051564565888057,0.0,0.06302335830762451,0.025561921551344204,0.06919347730277656,0.10136624063464081,0.020713970912296167,0.011018069634200088,0.07007492287351257,0.07227853680035258,0.03305420890260027,0.04363155575143235,0.01630674305861613,0.0,0.0013221683561040105,0.005288673424416042,0.0017628911414720142,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,27,4,0,0,0,0,1,0,0,17,0,1,0,7,0,0,0,0,27,5,0,0,4,0,1,0,1,0,0,9,7,5,7,0,0,0,12,33,27,2,8,6,17,9,10,8,7,0,0,9,5,3,6,5,5,2,3,7,4,0,4,1,1
153,spb16.docx,spanish,4.0303486635485175,0.1513589503280225,0.01640112464854733,0.04732895970009372,0.059044048734770385,0.11855670103092783,0.006560449859418931,0.009840674789128397,0.016869728209934397,0.04967197750702906,0.011715089034676664,0.0,0.057638238050609185,0.029053420805998126,0.06841611996251172,0.08528584817244611,0.02436738519212746,0.008903467666354265,0.06654170571696345,0.06607310215557638,0.03795688847235239,0.04779756326148079,0.007966260543580132,0.0,0.0014058106841611997,0.007966260543580132,0.0032802249297094657,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,32,6,1,0,0,0,0,0,0,13,0,0,0,11,0,0,0,0,32,1,0,0,6,0,1,0,0,0,0,5,11,8,9,0,0,0,14,34,32,3,8,8,13,14,16,5,11,0,0,5,5,0,2,10,1,2,1,9,1,0,6,0,1
154,spb18.docx,spanish,4.0156382605328655,0.14034296028880866,0.018050541516245487,0.04061371841155235,0.06092057761732852,0.11597472924187725,0.005415162454873646,0.01263537906137184,0.009025270758122744,0.057310469314079425,0.0058664259927797835,0.0,0.06498194945848375,0.02707581227436823,0.06453068592057762,0.09115523465703972,0.02211191335740072,0.01128158844765343,0.06633574007220217,0.07490974729241877,0.036101083032490974,0.050090252707581225,0.013086642599277979,0.0,0.0,0.010379061371841155,0.0018050541516245488,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,17,0,1,0,7,0,1,0,0,21,2,3,0,2,0,0,0,1,0,0,5,7,5,10,0,0,0,18,38,21,5,7,10,17,15,8,7,7,0,0,5,6,3,3,6,2,3,3,10,2,0,2,0,2
155,spb2.docx,spanish,4.0028194438874936,0.1330188679245283,0.016981132075471698,0.041981132075471696,0.05518867924528302,0.12971698113207547,0.005188679245283019,0.008018867924528302,0.008490566037735849,0.060849056603773585,0.006603773584905661,0.0,0.06462264150943396,0.027830188679245284,0.07594339622641509,0.09528301886792453,0.022169811320754716,0.008018867924528302,0.06745283018867924,0.06650943396226415,0.03537735849056604,0.04292452830188679,0.012264150943396227,0.0,0.0023584905660377358,0.008490566037735849,0.0047169811320754715,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0,26,3,0,0,3,0,0,0,0,0,0,4,7,3,8,0,0,0,15,35,26,3,22,9,12,21,18,3,7,0,0,4,3,1,2,5,3,3,4,8,3,0,3,0,1
156,spb20.docx,spanish,4.005478674175606,0.15381185911725367,0.016941596076683014,0.04101649576460098,0.05171645118145341,0.12929112795363354,0.00490414623272403,0.013374944271065538,0.00980829246544806,0.06241640659830584,0.007133303611234953,0.0,0.05439144003566652,0.0231832367365136,0.07088720463664734,0.07489968791796701,0.029424877396344182,0.012483281319661168,0.0664288898796255,0.06999554168524298,0.03923316986179224,0.04681230494872938,0.009362460989745877,0.0,0.0026749888542131075,0.007133303611234953,0.0026749888542131075,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,18,6,2,0,0,0,0,0,0,18,0,1,0,8,0,0,0,0,18,1,0,0,6,0,0,0,1,0,0,3,8,4,9,0,0,0,13,36,18,8,11,5,18,14,13,6,8,1,0,3,7,2,1,3,1,5,1,9,1,0,6,0,2
157,spb22.docx,spanish,4.013386715020403,0.14133333333333334,0.021333333333333333,0.052,0.048,0.12755555555555556,0.0057777777777777775,0.007555555555555556,0.008888888888888889,0.058666666666666666,0.005333333333333333,0.0,0.05333333333333334,0.028,0.06844444444444445,0.08444444444444445,0.024444444444444446,0.014666666666666666,0.072,0.06755555555555555,0.03911111111111111,0.048,0.008888888888888889,0.0,0.00044444444444444447,0.011555555555555555,0.0026666666666666666,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,17,2,0,0,0,1,0,0,0,27,0,2,0,5,0,1,0,0,17,4,0,0,2,0,0,0,2,0,0,12,5,6,4,0,0,0,20,20,17,8,15,10,27,13,16,2,5,0,1,12,4,5,1,6,4,2,4,4,3,0,2,0,0
158,spb24.docx,spanish,3.961643906493812,0.1374187558031569,0.017641597028783658,0.03946146703806871,0.06360259981429899,0.13045496750232127,0.004178272980501393,0.0060352831940575676,0.010677808727948004,0.06545961002785515,0.002785515320334262,0.0,0.05617455896007428,0.028319405756731662,0.08170844939647168,0.08170844939647168,0.02414113277623027,0.008820798514391829,0.06499535747446611,0.07753017641597029,0.036211699164345405,0.04224698235840297,0.01021355617455896,0.0,0.0009285051067780873,0.00510677808727948,0.004178272980501393,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,28,4,1,0,0,0,0,0,0,15,0,3,0,6,0,2,0,0,28,1,0,0,4,0,0,0,3,0,0,1,6,5,10,0,0,0,6,37,28,5,13,8,15,16,12,8,6,1,0,1,4,1,5,10,1,4,1,10,2,0,4,0,4
159,spb26.docx,spanish,4.031979637467045,0.14014466546112117,0.0189873417721519,0.05244122965641953,0.051537070524412296,0.12477396021699819,0.009945750452079566,0.006329113924050633,0.010397830018083183,0.054249547920433995,0.0027124773960217,0.0,0.0628390596745027,0.02802893309222423,0.06374321880650995,0.07911392405063292,0.029837251356238697,0.013110307414104882,0.06916817359855335,0.06962025316455696,0.03887884267631103,0.04972875226039783,0.011301989150090416,0.0,0.0018083182640144665,0.0076853526220614825,0.003616636528028933,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,27,4,1,0,0,0,0,0,0,23,0,0,0,5,0,1,0,0,27,2,0,0,4,0,0,0,0,0,0,7,5,2,11,0,0,0,12,24,27,11,12,6,23,6,14,6,5,0,1,7,8,6,5,11,2,3,0,11,2,0,4,0,1
160,spb28.docx,spanish,3.999768784835845,0.14582450190758797,0.02161933022467147,0.0347604917337855,0.06443408223823655,0.13141161509114033,0.00635862653666808,0.011021619330224672,0.00423908435777872,0.05934718100890208,0.005086901229334464,0.0,0.05002119542178889,0.027977956761339552,0.06231454005934718,0.07503179313268334,0.02967359050445104,0.01483679525222552,0.07079270877490462,0.06867316659601526,0.046206019499788045,0.05129292072912251,0.007630351844001695,0.0,0.002543450614667232,0.006782534972445952,0.00211954217888936,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,18,6,2,0,0,1,0,0,0,12,0,1,0,7,0,1,0,0,18,0,0,0,6,0,0,0,1,0,0,4,7,5,8,0,0,0,16,33,18,4,17,4,12,15,16,5,7,0,0,4,5,2,1,5,0,3,3,8,3,0,6,1,0
161,spb30.docx,spanish,4.003543513697376,0.152549889135255,0.015964523281596452,0.04301552106430155,0.0598669623059867,0.12993348115299336,0.004434589800443459,0.008869179600886918,0.015521064301552107,0.05454545454545454,0.003991130820399113,0.0,0.06962305986696231,0.02483370288248337,0.0647450110864745,0.0762749445676275,0.0270509977827051,0.008425720620842573,0.0647450110864745,0.0647450110864745,0.04212860310421286,0.040798226164079826,0.012416851441241685,0.0,0.0022172949002217295,0.007095343680709534,0.006208425720620843,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,39,3,0,0,0,0,0,0,0,11,0,1,0,5,0,0,0,0,39,2,0,0,3,0,0,0,1,0,0,3,5,3,7,0,0,0,15,31,39,4,13,6,11,11,9,6,5,1,0,3,9,4,6,8,2,2,1,7,1,3,3,0,4
162,spb32.docx,spanish,4.0088332895398615,0.14035874439461885,0.019282511210762333,0.04484304932735426,0.059641255605381166,0.11614349775784753,0.006278026905829596,0.011210762331838564,0.011659192825112108,0.05605381165919283,0.006278026905829596,0.0,0.06322869955156951,0.02242152466367713,0.07130044843049327,0.08430493273542601,0.030493273542600896,0.010762331838565023,0.07443946188340807,0.07354260089686099,0.034080717488789235,0.04708520179372197,0.005829596412556054,0.0,0.0004484304932735426,0.008071748878923767,0.002242152466367713,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,27,4,1,0,0,0,0,0,0,16,0,1,0,8,0,0,0,0,27,4,0,0,4,0,0,0,1,0,0,3,8,6,6,0,0,0,15,31,27,3,18,8,16,9,13,3,8,0,2,3,6,8,5,4,4,0,2,6,2,0,4,0,5
163,spb34.docx,spanish,4.015668571403807,0.12331649831649831,0.01893939393939394,0.040824915824915826,0.0563973063973064,0.12542087542087543,0.006734006734006734,0.010942760942760943,0.007996632996632997,0.06102693602693603,0.005471380471380472,0.0,0.058922558922558925,0.03198653198653199,0.06397306397306397,0.09343434343434344,0.022306397306397305,0.010101010101010102,0.08207070707070707,0.07407407407407407,0.039141414141414144,0.046296296296296294,0.010521885521885523,0.0,0.0008417508417508417,0.005050505050505051,0.004208754208754209,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,0,11,4,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,11,4,0,0,4,0,0,0,0,0,0,4,13,7,8,0,0,0,10,32,11,5,18,9,11,12,17,3,13,0,3,4,8,1,3,3,4,4,3,8,6,0,4,1,2
164,spb36.docx,spanish,3.9726809736895428,0.1484271156402304,0.015507310589277802,0.0407620735489588,0.05050952591936198,0.11874169251218432,0.006202924235711121,0.00664599025254763,0.006202924235711121,0.06601683650863979,0.007532122286220647,0.0,0.07266282676118742,0.030128489144882586,0.07354895879486044,0.08506867523260966,0.02658396101019052,0.0057598582188746125,0.06247230837394772,0.0824102791315906,0.03810367744793974,0.03145768719539211,0.008861320336730172,0.0,0.001329198050509526,0.010633584404076208,0.004430660168365086,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,35,1,1,0,0,1,0,0,0,10,0,0,0,4,0,2,0,0,35,0,0,0,1,0,0,0,0,0,0,10,4,6,4,0,0,0,21,36,35,4,15,13,10,12,14,6,4,1,1,10,4,2,3,4,0,1,0,4,0,0,1,0,4
165,spb38.docx,spanish,4.014308396139787,0.12957110609480813,0.016704288939051917,0.04785553047404063,0.04559819413092551,0.12279909706546276,0.006320541760722348,0.010835214446952596,0.009932279909706547,0.059593679458239276,0.0036117381489841984,0.0,0.0600451467268623,0.03069977426636569,0.06591422121896162,0.0943566591422122,0.027539503386004513,0.007674943566591422,0.0835214446952596,0.07358916478555305,0.040632054176072234,0.03702031602708804,0.01038374717832957,0.0,0.0009029345372460496,0.011286681715575621,0.0036117381489841984,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,12,0,1,0,11,0,1,0,0,22,2,1,0,5,0,0,0,1,0,0,11,11,5,3,0,0,0,22,29,22,8,18,7,12,12,16,5,11,0,0,11,8,1,2,8,2,2,1,3,1,0,5,0,3
166,spb4.docx,spanish,4.0268730766803635,0.13022002694207455,0.017512348450830714,0.04265828468792097,0.05298607992815447,0.12752581948810057,0.005388414907947912,0.01347103726986978,0.009878760664571173,0.06061966771441401,0.007633587786259542,0.000449034575662326,0.058823529411764705,0.024247867085765602,0.07543780871127077,0.0898069151324652,0.032330489447687474,0.007633587786259542,0.06645711719802425,0.06870229007633588,0.04939380332285586,0.038616973506960035,0.008082622361921869,0.0,0.003143242029636282,0.006286484059272564,0.002694207453973956,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,21,4,1,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,21,0,2,0,4,0,0,0,0,0,0,3,10,4,5,0,0,0,13,25,21,2,24,9,8,12,15,3,10,0,3,3,7,3,7,10,0,2,1,5,4,0,4,0,2
167,spb40.docx,spanish,3.979337472204599,0.14111498257839722,0.020905923344947737,0.046167247386759584,0.05662020905923345,0.13371080139372823,0.0078397212543554,0.0078397212543554,0.009146341463414634,0.05574912891986063,0.0039198606271777,0.0,0.06358885017421603,0.028745644599303136,0.06576655052264808,0.08188153310104529,0.023519163763066203,0.008275261324041812,0.0740418118466899,0.08057491289198607,0.033101045296167246,0.03484320557491289,0.010017421602787456,0.0,0.00043554006968641115,0.007404181184668989,0.004790940766550522,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,24,2,0,0,3,0,0,0,0,0,0,9,4,6,3,0,0,0,17,31,24,13,9,7,10,13,22,5,4,0,0,9,1,1,7,6,2,3,0,3,2,0,3,0,2
168,spb42.docx,spanish,3.9989787562096377,0.13594368675758908,0.020237571491421028,0.05367355917289925,0.05411350637923449,0.1227452705675319,0.007919049714034315,0.007919049714034315,0.010558732952045754,0.06995160580730313,0.007479102507699076,0.0,0.047954245490541135,0.02375714914210295,0.06379234491860977,0.08271007479102507,0.026396832380114386,0.007479102507699076,0.07435107787065552,0.08139023317201936,0.039595248570171576,0.04399472063352398,0.008358996920369555,0.0,0.0,0.007039155301363837,0.0026396832380114386,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,15,0,1,0,3,0,1,0,0,23,2,0,0,3,0,0,0,1,0,0,6,3,6,14,0,0,0,16,39,23,9,13,0,15,16,7,2,3,0,2,6,4,4,5,11,2,3,1,14,3,0,3,0,4
169,spb44.docx,spanish,4.046808681281048,0.12516411378555797,0.012691466083150985,0.04288840262582057,0.04901531728665208,0.12428884026258205,0.0056892778993435445,0.00962800875273523,0.0087527352297593,0.06258205689277899,0.0056892778993435445,0.0,0.06652078774617068,0.029321663019693654,0.07089715536105033,0.08971553610503283,0.031072210065645513,0.013566739606126914,0.06477024070021882,0.07221006564551423,0.037636761487964986,0.04945295404814004,0.01225382932166302,0.0,0.00175054704595186,0.0087527352297593,0.0056892778993435445,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,14,6,0,0,0,0,1,0,0,15,1,0,0,7,0,1,0,0,14,5,0,0,6,0,1,0,0,0,0,5,7,6,4,0,0,0,17,25,14,3,11,9,15,14,22,4,7,0,0,5,6,0,2,9,5,3,1,4,7,1,6,0,2
170,spb46.docx,spanish,4.0243603071801815,0.1351107094441934,0.015363759602349751,0.04157252598282874,0.044283777677361046,0.12562132851333033,0.004970628106642567,0.008133755083596927,0.0076818798011748755,0.055128784455490284,0.0076818798011748755,0.00045187528242205153,0.05919566199728875,0.03253502033438771,0.0727519204699503,0.08856755535472209,0.02666064166290104,0.011296882060551287,0.07591504744690465,0.06326253953908721,0.042476276547672845,0.05332128332580208,0.0149118843199277,0.0,0.0,0.008133755083596927,0.004970628106642567,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,17,4,0,0,0,2,0,0,0,19,0,0,0,12,0,0,0,0,17,7,0,0,4,0,0,0,0,0,0,8,12,7,5,0,0,0,12,28,17,4,18,4,19,15,17,4,12,0,1,8,2,3,1,10,7,1,2,5,4,0,4,0,0
171,spb48.docx,spanish,4.001896718679217,0.13902122130792552,0.0173235166738848,0.04807275877003032,0.056301429190125596,0.11909917713295799,0.004763967085318319,0.012126461671719359,0.010827197921177999,0.052403637938501516,0.004763967085318319,0.00043308791684711995,0.05456907752273712,0.026851450844521438,0.0779558250324816,0.08964919878735383,0.02338674750974448,0.006929406669553919,0.07622347336509311,0.07752273711563447,0.04027717626678216,0.03854482459939368,0.009094846253789519,0.0,0.00129926375054136,0.0086617583369424,0.0038977912516240795,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,12,0,0,1,5,0,0,0,0,21,2,0,0,2,0,0,0,0,0,1,12,5,7,3,0,0,0,20,42,21,3,11,15,12,7,9,4,5,0,0,12,7,5,5,6,2,2,0,3,10,0,2,1,1
172,spb50.docx,spanish,4.0455094674403895,0.12292817679558012,0.015193370165745856,0.03959484346224678,0.052486187845303865,0.12430939226519337,0.006906077348066298,0.011049723756906077,0.007826887661141806,0.05985267034990792,0.007826887661141806,0.00046040515653775324,0.04880294659300184,0.03038674033149171,0.07366482504604052,0.08839779005524862,0.02716390423572744,0.011970534069981584,0.07366482504604052,0.07596685082872928,0.0432780847145488,0.05570902394106814,0.009668508287292817,0.0,0.0013812154696132596,0.006445672191528545,0.0050644567219152855,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,13,1,0,0,0,0,0,0,0,12,0,1,0,8,0,1,0,0,13,9,0,0,1,0,0,0,1,0,0,9,8,5,5,0,0,0,8,28,13,5,7,3,12,16,14,10,8,1,2,9,4,4,7,9,9,3,1,5,2,2,1,0,2
173,spb6.docx,spanish,4.031071397495163,0.1312759097190235,0.016582220175034548,0.037309995393827726,0.05849838783970521,0.1308152924919392,0.007369875633348687,0.016121602947950252,0.010133578995854445,0.05665591893136803,0.008291110087517274,0.0,0.060340856748042376,0.022570244127130355,0.06172270842929525,0.08751727314601566,0.019806540764624597,0.011054813450023031,0.07692307692307693,0.06725011515430677,0.0391524643021649,0.05711653615845232,0.011054813450023031,0.0,0.0013818516812528789,0.0055274067250115156,0.0055274067250115156,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,21,0,3,0,5,0,0,0,0,23,4,0,0,7,0,0,0,3,0,0,15,5,6,10,0,0,0,9,30,23,0,17,2,21,11,8,5,5,0,1,15,4,1,1,7,4,1,0,10,0,1,7,1,0
174,spb8.docx,spanish,4.015013666136245,0.13234653896386592,0.014366565084893338,0.043535045711798,0.05354810622551154,0.12233347845015237,0.006530256856769699,0.012625163256421419,0.013495864170657379,0.05093600348280366,0.00827165868524162,0.0,0.054854157596865474,0.023073574227252938,0.08184588593818024,0.08663474096647801,0.022638223770134958,0.01001306051371354,0.07575097953852851,0.07444492816717457,0.037875489769264255,0.05354810622551154,0.012189812799303439,0.0,0.0008707009142359599,0.007400957771005659,0.0008707009142359599,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,18,3,3,0,0,0,0,0,0,14,0,1,0,11,0,0,0,0,18,1,0,0,3,0,0,0,1,0,0,8,11,9,3,0,0,0,11,33,18,5,15,9,14,8,14,5,11,0,0,8,3,4,3,3,1,3,2,3,4,0,3,0,2
175,spn1.docx,spanish,4.023609912757,0.12958115183246074,0.017015706806282723,0.041884816753926704,0.05846422338568935,0.12085514834205933,0.004799301919720768,0.010471204188481676,0.009162303664921465,0.05148342059336824,0.004363001745200698,0.0,0.06457242582897033,0.029668411867364748,0.0693717277486911,0.09467713787085515,0.024869109947643978,0.010471204188481676,0.07417102966841187,0.07635253054101222,0.037085514834205933,0.04363001745200698,0.011780104712041885,0.0,0.0017452006980802793,0.008726003490401396,0.004799301919720768,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,14,0,0,0,10,0,0,0,0,12,3,1,0,1,0,0,0,0,0,0,7,10,5,7,0,0,0,17,40,12,4,17,14,14,5,9,3,10,0,1,7,6,5,3,7,3,1,1,7,2,0,1,0,0
